Profile_Id,Profile_Name,Profile_Link,Designation
806,Andrei Claudiu Graur,https://pureportal.coventry.ac.uk/en/persons/andrei-claudiu-graur/publications/,False
807,John Graves,https://pureportal.coventry.ac.uk/en/persons/john-graves/publications/,Associate Professor Research
808,Beate Grawemeyer,https://pureportal.coventry.ac.uk/en/persons/beate-grawemeyer/publications/,Lecturer in Computer Science
809,Alastair Gray,https://pureportal.coventry.ac.uk/en/persons/alastair-gray/publications/,False
810,Kate Gray,https://pureportal.coventry.ac.uk/en/persons/kate-gray/publications/,False
811,Brendan Greaney,https://pureportal.coventry.ac.uk/en/persons/brendan-greaney/publications/,Faculty Learning Support Lead
812,"Jennifer Greaves, PhD",https://pureportal.coventry.ac.uk/en/persons/jennifer-greaves/publications/,Associate Professor in Cell Biology
813,Phil Green,https://pureportal.coventry.ac.uk/en/persons/phil-green/publications/,Assistant Professor Academic
814,Samantha Green,https://pureportal.coventry.ac.uk/en/persons/samantha-green/publications/,Research Assistant
815,Gerard Greene,https://pureportal.coventry.ac.uk/en/persons/gerard-greene/publications/,Assistant Professor Academic
816,Laura Greenway,https://pureportal.coventry.ac.uk/en/persons/laura-greenway/publications/,5012AD
817,Agata Greszta,https://pureportal.coventry.ac.uk/en/persons/agata-greszta/publications/,Research Fellow
818,James Griffin,https://pureportal.coventry.ac.uk/en/persons/james-griffin-2/publications/,Associate Professor Research
819,Peter Griffin,https://pureportal.coventry.ac.uk/en/persons/peter-griffin/publications/,False
820,Carole Griffiths,https://pureportal.coventry.ac.uk/en/persons/carole-griffiths/publications/,False
821,John Grima,https://pureportal.coventry.ac.uk/en/persons/john-grima/publications/,Lecturer in Politics and History
822,Andy Grindrod,https://pureportal.coventry.ac.uk/en/persons/andy-grindrod/publications/,Assistant Professor (Academic)
823,Bethan Grist,https://pureportal.coventry.ac.uk/en/persons/bethan-grist-2/publications/,Technician
824,Susanne Grunewald,https://pureportal.coventry.ac.uk/en/persons/susanne-grunewald/publications/,Lecturer in Game Audio and Media Composition (Music Technology)
825,Mark Gubb,https://pureportal.coventry.ac.uk/en/persons/mark-gubb/publications/,Assistant Professor (Academic)
826,Adrian Josue Guel Cortez,https://pureportal.coventry.ac.uk/en/persons/adrian-josue-guel-cortez/publications/,False
827,Lucas Guimaraes Ferreira,https://pureportal.coventry.ac.uk/en/persons/lucas-guimaraes-ferreira-2/publications/,Associate Professor (Research)
828,Sanduni Gunaratne,https://pureportal.coventry.ac.uk/en/persons/sanduni-gunaratne/publications/,Lecturer in Geotechnics
829,Shenal Rajintha Alexander Samarathunge Gunawardena,https://pureportal.coventry.ac.uk/en/persons/shenal-rajintha-alexander-samarathunge-gunawardena/publications/,False
830,Yilmaz Guney,https://pureportal.coventry.ac.uk/en/persons/yilmaz-guney/publications/,Professor of Finance
831,Joanne Gunning,https://pureportal.coventry.ac.uk/en/persons/joanne-gunning/publications/,Assistant Professor (Academic)
832,Hua Guo,https://pureportal.coventry.ac.uk/en/persons/hua-guo/publications/,Research Fellow
833,Jingying Guo,https://pureportal.coventry.ac.uk/en/persons/jingying-guo/publications/,False
834,Yue Guo,https://pureportal.coventry.ac.uk/en/persons/yue-guo/publications/,Professor in Battery Systems
835,Janet Gurney,https://pureportal.coventry.ac.uk/en/persons/janet-gurney/publications/,FBL Assistant- Coventry Law Centre Student Clinics
836,Sarega Gurudas,https://pureportal.coventry.ac.uk/en/persons/sarega-gurudas/publications/,False
837,Olivier Haas,https://pureportal.coventry.ac.uk/en/persons/olivier-haas/publications/,Associate Professor Academic
838,Zsofia Hacsek,https://pureportal.coventry.ac.uk/en/persons/zsofia-hacsek/publications/,Research Assistant
839,Saeid Hadidimoud,https://pureportal.coventry.ac.uk/en/persons/saeid-hadidi-moud/publications/,Assistant Professor Academic
840,Stephen Hagen,https://pureportal.coventry.ac.uk/en/persons/stephen-hagen/publications/,Academic Dean (Interim)
841,Tsehaye Haidemariam,https://pureportal.coventry.ac.uk/en/persons/tsehaye-haidemariam/publications/,False
842,Daniyal Haider,https://pureportal.coventry.ac.uk/en/persons/daniyal-haider/publications/,Project Supervisor
843,Ahmadreza Hakiminejad,https://pureportal.coventry.ac.uk/en/persons/ahmadreza-hakiminejad/publications/,Lecturer
844,Sa'ad Aldin H. S. A. Halawani,https://pureportal.coventry.ac.uk/en/persons/saad-aldin-h-s-a-halawani/publications/,False
845,Henrietta Hale,https://pureportal.coventry.ac.uk/en/persons/henrietta-hale/publications/,False
846,Jack Hales,https://pureportal.coventry.ac.uk/en/persons/jack-hales/publications/,Academic Marking Assistant
847,Alison Halford,https://pureportal.coventry.ac.uk/en/persons/alison-halford/publications/,Assistant Professor (Research)
848,Tony Halkyard,https://pureportal.coventry.ac.uk/en/persons/tony-halkyard/publications/,Lecturer in Sport and Event Management
849,Gary Hall,https://pureportal.coventry.ac.uk/en/persons/gary-hall/publications/,Centre Director
850,Rich Hall,https://pureportal.coventry.ac.uk/en/persons/rich-hall/publications/,Assistant Professor (Academic)
851,Richard Hall,https://pureportal.coventry.ac.uk/en/persons/richard-hall/publications/,Assistant Professor (Academic)
852,Coya Nietta Halley,https://pureportal.coventry.ac.uk/en/persons/coya-nietta-halley/publications/,False
853,John Halloran,https://pureportal.coventry.ac.uk/en/persons/john-halloran/publications/,Curriculum Lead (Associate Professor Academic)
854,Aaron Halls,https://pureportal.coventry.ac.uk/en/persons/aaron-halls/publications/,Academic Marking Assistant
855,Amira HALPERIN,https://pureportal.coventry.ac.uk/en/persons/amira-halperin/publications/,Assistant Professor (Academic)
856,Tim Hammerton,https://pureportal.coventry.ac.uk/en/persons/tim-hammerton/publications/,Assistant Professor (Research)
857,Eleanor Hammond,https://pureportal.coventry.ac.uk/en/persons/eleanor-hammond/publications/,Assistant Lecturer Clinical Skills
858,Rhonda Hammond-Sharlot Hammond-Sharlot,https://pureportal.coventry.ac.uk/en/persons/rhonda-hammond-sharlot-hammond-sharlot/publications/,Curriculum Lead (Associate Professor)
859,Jo Hankey,https://pureportal.coventry.ac.uk/en/persons/jo-hankey/publications/,Curriculum Lead Associate Professor - Academic
860,Sally Hannah,https://pureportal.coventry.ac.uk/en/persons/sally-hannah/publications/,VCO Governor
861,Sean Hannigan,https://pureportal.coventry.ac.uk/en/persons/sean-hannigan/publications/,Lecturer in Policing
862,Manik Hapsara,https://pureportal.coventry.ac.uk/en/persons/manik-hapsara/publications/,Assistant Professor (Academic)
863,Ben Harbisher,https://pureportal.coventry.ac.uk/en/persons/ben-harbisher/publications/,Curriculum Lead (Associate Professor - Academic)
864,Claire Hardie,https://pureportal.coventry.ac.uk/en/persons/claire-hardie/publications/,Assistant Professor Academic
865,Cameron John Christopher Hardy,https://pureportal.coventry.ac.uk/en/persons/cameron-john-christopher-hardy/publications/,False
866,Michael Hardy,https://pureportal.coventry.ac.uk/en/persons/michael-hardy/publications/,Professor
867,Nikki Harkin,https://pureportal.coventry.ac.uk/en/persons/nikki-harkin/publications/,Assistant Lecturer - Research Capability and Development
868,Beau Harris,https://pureportal.coventry.ac.uk/en/persons/beau-harris/publications/,False
869,Deborah Harris,https://pureportal.coventry.ac.uk/en/persons/deborah-harris-2/publications/,Academic Marking Assistant
870,Don Harris,https://pureportal.coventry.ac.uk/en/persons/donald-harris/publications/,Professor of Human Factors
871,Lara Harris,https://pureportal.coventry.ac.uk/en/persons/lara-harris/publications/,Research Fellow
872,Peter Harrison,https://pureportal.coventry.ac.uk/en/persons/peter-harrison/publications/,False
873,Kirsty Harrod,https://pureportal.coventry.ac.uk/en/persons/kirsty-harrod/publications/,False
874,Wayne Harrop,https://pureportal.coventry.ac.uk/en/persons/wayne-harrop/publications/,Assistant Professor Academic
875,Elly Harrowell,https://pureportal.coventry.ac.uk/en/persons/elly-harrowell/publications/,Assistant Professor Research
876,James Hart,https://pureportal.coventry.ac.uk/en/persons/james-hart/publications/,Assistant Professor (Research)
877,Benih Hartanti,https://pureportal.coventry.ac.uk/en/persons/benih-hartanti/publications/,False
878,Clare Harvey,https://pureportal.coventry.ac.uk/en/persons/clare-harvey/publications/,False
879,Gemma Harvey,https://pureportal.coventry.ac.uk/en/persons/gemma-harvey/publications/,"Academic Marking Assistant, Lecturer in Food Safety"
880,Kate Harvey,https://pureportal.coventry.ac.uk/en/persons/kate-harvey/publications/,Lecturer in Biomedical Sciences
881,Amy Harwood,https://pureportal.coventry.ac.uk/en/persons/amy-read/publications/,Assistant Professor (Research)
882,Luh Putu Suta Haryanthi,https://pureportal.coventry.ac.uk/en/persons/luh-putu-suta-haryanthi/publications/,False
883,Rashedul Hasan,https://pureportal.coventry.ac.uk/en/persons/rashedul-hasan/publications/,Lecturer in Accounting
884,Ruaa Hasan,https://pureportal.coventry.ac.uk/en/persons/ruaa-hasan/publications/,Lecturer in Operations and Supply Chain Management
885,Amirhossein Hashemi,https://pureportal.coventry.ac.uk/en/persons/amirhossein-hashemi/publications/,Assistant Lecturer in Civil Engineering
886,Eddie Hasri,https://pureportal.coventry.ac.uk/en/persons/eddie-hasri/publications/,False
887,Maryam Hassanzadehavval,https://pureportal.coventry.ac.uk/en/persons/maryam-hassanzadehavval/publications/,Assistant Lecturer in Business Management
888,Alex Hastie,https://pureportal.coventry.ac.uk/en/persons/alex-hastie/publications/,Lecturer
889,Sophie Hastie,https://pureportal.coventry.ac.uk/en/persons/sophie-hastie/publications/,Lecturer in Midwifery
890,Kathleen Hawkins,https://pureportal.coventry.ac.uk/en/persons/kathleen-hawkins/publications/,False
891,Qamar Hayat,https://pureportal.coventry.ac.uk/en/persons/qamar-hayat/publications/,Project Supervisor
892,Blythe Haycock,https://pureportal.coventry.ac.uk/en/persons/blythe-haycock/publications/,Academic Marking Assistant
893,Grace Haynes,https://pureportal.coventry.ac.uk/en/persons/grace-haynes/publications/,False
894,Lily Hayward-Smith,https://pureportal.coventry.ac.uk/en/persons/lily-hayward-smith/publications/,Research Assistant
895,Fei He,https://pureportal.coventry.ac.uk/en/persons/fei-he/publications/,Associate Professor (Research)
896,Philip Healy,https://pureportal.coventry.ac.uk/en/persons/philip-healy/publications/,"FBL FBL Tutor, FBL Tutor"
897,Rachel Heeley,https://pureportal.coventry.ac.uk/en/persons/rachel-heeley/publications/,False
898,Theresa Heering,https://pureportal.coventry.ac.uk/en/persons/theresa-heering/publications/,False
899,Zoe Heffernan,https://pureportal.coventry.ac.uk/en/persons/zoe-heffernan/publications/,FBL Assistant- Coventry Law Centre Student Clinics
900,James Henry,https://pureportal.coventry.ac.uk/en/persons/james-henry/publications/,Lecturer in English
901,Manus Henry,https://pureportal.coventry.ac.uk/en/persons/manus-henry/publications/,Professor in Engineering Fluid Mechanics
902,Nick Henry,https://pureportal.coventry.ac.uk/en/persons/nick-henry/publications/,False
903,Marianne Hensman,https://pureportal.coventry.ac.uk/en/persons/marianne-hensman/publications/,Assistant Professor (Academic) in Physiotherapy
904,Anuradha Herath,https://pureportal.coventry.ac.uk/en/persons/anuradha-herath/publications/,False
905,Ishara Sandun Bandara Herath Mudiyanselage,https://pureportal.coventry.ac.uk/en/persons/ishara-sandun-bandara-herath-mudiyanselage/publications/,False
906,Kerrie Herbert,https://pureportal.coventry.ac.uk/en/persons/kerrie-herbert/publications/,Assistant Professor Quality and Course Approval
907,Phillip Heritage,https://pureportal.coventry.ac.uk/en/persons/phillip-heritage/publications/,False
908,Lewis Herrington,https://pureportal.coventry.ac.uk/en/persons/lewis-herrington/publications/,Lecturer in International Relations
909,Paul Herriotts,https://pureportal.coventry.ac.uk/en/persons/paul-herriotts/publications/,Professor - Director for the National Centre for Accessible Transport
910,Joseph Hewitt,https://pureportal.coventry.ac.uk/en/persons/joseph-hewitt/publications/,Assistant Lecturer in Human Geography
911,Karen Heywood,https://pureportal.coventry.ac.uk/en/persons/karen-heywood/publications/,Assistant Professor (Academic)
912,Eloise Amanda Hickman,https://pureportal.coventry.ac.uk/en/persons/eloise-amanda-hickman/publications/,False
913,Sebastian Hicks,https://pureportal.coventry.ac.uk/en/persons/sebastian-hicks/publications/,Assistant Professor Academic
914,Shaun Hides,https://pureportal.coventry.ac.uk/en/persons/shaun-hides/publications/,Dean
915,Anna Higo,https://pureportal.coventry.ac.uk/en/persons/anna-higo/publications/,False
916,Carlos Alberto Hildeblando Junior,https://pureportal.coventry.ac.uk/en/persons/carlos-alberto-hildeblando-junior/publications/,False
917,Kathleen Hill,https://pureportal.coventry.ac.uk/en/persons/kathleen-hill/publications/,Project Supervisor
918,Mathew Hill,https://pureportal.coventry.ac.uk/en/persons/mathew-hill/publications/,Assistant Professor Research
919,Vanessa Hill,https://pureportal.coventry.ac.uk/en/persons/vanessa-hill/publications/,Technical Demonstrator Digital Media
920,Charley Hill-Butler,https://pureportal.coventry.ac.uk/en/persons/charley-hill-butler/publications/,Assistant Professor (Research)
921,Michael Hills,https://pureportal.coventry.ac.uk/en/persons/michael-hills/publications/,Research Fellow in Electrochemical Energy Storage (Fast Charge)
922,Angela Hilmi,https://pureportal.coventry.ac.uk/en/persons/angela-hilmi/publications/,Associate Professor Research
923,Suzanne Hilton,https://pureportal.coventry.ac.uk/en/persons/suzanne-hilton/publications/,"Head of School - Nursing, Midwifery and Health"
924,Mehtap Hisarciklilar,https://pureportal.coventry.ac.uk/en/persons/mehtap-hisarciklilar/publications/,Associate Professor (Research)
925,Catherine Hobbs,https://pureportal.coventry.ac.uk/en/persons/catherine-hobbs/publications/,Academic Dean
926,Mark Hodds,https://pureportal.coventry.ac.uk/en/persons/mark-hodds/publications/,Assistant Professor (Research)
927,Suzanne Hodson,https://pureportal.coventry.ac.uk/en/persons/suzanne-hodson-2/publications/,Senior Management Support Administrator
928,Jason Hoepfl,https://pureportal.coventry.ac.uk/en/persons/jason-hoepfl/publications/,False
929,Kelly Hogervorst,https://pureportal.coventry.ac.uk/en/persons/kelly-hogervorst/publications/,False
930,Tjun Hoh,https://pureportal.coventry.ac.uk/en/persons/tjun-hoh/publications/,Lecturer in Mathematics and Statistics
931,Emma Holdsworth,https://pureportal.coventry.ac.uk/en/persons/emma-holdsworth/publications/,Associate Head of School - Quality and Accreditation (PSBS)
932,Ben Holland,https://pureportal.coventry.ac.uk/en/persons/ben-holland/publications/,Senior Technician
933,Jody Holland,https://pureportal.coventry.ac.uk/en/persons/jody-holland/publications/,Assistant Professor (Academic)
934,Kirk Holland,https://pureportal.coventry.ac.uk/en/persons/kirk-holland/publications/,Assistant Professor for Contemporary and Emerging Practice Education
935,Nikki Holliday,https://pureportal.coventry.ac.uk/en/persons/nikki-holliday/publications/,"Design Manager for Prototype Design, Testing and Regulation"
936,Peter Hollings,https://pureportal.coventry.ac.uk/en/persons/peter-hollings/publications/,False
937,Mark Holmes,https://pureportal.coventry.ac.uk/en/persons/mark-holmes/publications/,False
938,Sylwia Holmes,https://pureportal.coventry.ac.uk/en/persons/sylwia-holmes/publications/,Assistant Professor Research
939,Yurij Holovatch,https://pureportal.coventry.ac.uk/en/persons/yurij-holovatch/publications/,False
